query_case_id,case_id,user_id,image_id,image_label,selected_option,satisfaction,confidence,understanding,mean_helpfulness,age_range,education_level,occupation_raw,ai_knowledge_level,domain_knowledge_level,preferred_response_length,preferred_technical_level,preferred_format,perceived_error_impact,preferred_explanation_types_raw,main_goals_raw,case_local_id,timestamp,occupation_list,ai_knowledge_raw,ai_knowledge_desc,domain_knowledge_raw,domain_knowledge_desc,preferred_explanation_types_list,main_goals_list,free_comment,original_image_path,domain,model_predicted_class,model_confidence,initial_description,vqa_support_description,option_A_type,option_B_type,option_C_type,option_D_type,option_E_type,option_F_type,similarity
C0261,C0052,U005,8,img_08,Opción B,3,4,5,4.0,18–24,Master,Estudiante,4,3,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Confianza: sentir mayor seguridad en la respuesta del sistema",8,2026-03-27 10:36:15.410,"[""Estudiante""]","4 Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.","Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones con comparaciones o contraejemplos"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Eficiencia: comprender la respuesta de forma rápida"", ""Confianza: sentir mayor seguridad en la respuesta del sistema""]",,/Users/haojie/Desktop/TFM/Imagenes/original/00c43814d22064ba.jpg,Naturaleza / animales,Mariposa,,"A vibrant blue butterfly rests on a leafy plant, its wings shimmering in contrast to the grayscale background, surrounded by various foliage and delicate white flowers.","The base image shows: A vibrant blue butterfly rests on a leafy plant, its wings shimmering in contrast to the grayscale background, surrounded by various foliage and delicate white flowers.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.7929593140316027
C0261,C0030,U003,8,img_08,Opción C,2,2,3,2.3333333333333335,18–24,Grado,"Estudiante, Desarrolladora",5,2,Corta: solo lo esencial,Técnico: explicación más especializada y precisa,Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema",8,2026-03-26 18:02:08.412,"[""Estudiante"", ""Desarrolladora""]","5 Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.","Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con ejemplos similares"", ""Explicaciones con comparaciones o contraejemplos"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Satisfacción: que la explicación resulte clara y útil para ti"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema"", ""Educación: aprender más sobre la imagen"", ""el problema o el funcionamiento del sistema""]",,/Users/haojie/Desktop/TFM/Imagenes/original/00c43814d22064ba.jpg,Naturaleza / animales,Mariposa,,"A vibrant blue butterfly rests on a leafy plant, its wings shimmering in contrast to the grayscale background, surrounded by various foliage and delicate white flowers.","The base image shows: A vibrant blue butterfly rests on a leafy plant, its wings shimmering in contrast to the grayscale background, surrounded by various foliage and delicate white flowers.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.7887545695362026
C0262,C0130,U012,9,img_09,Opción B,3,3,3,3.0,18–24,Bachillerato/FP,Estudiante,4,3,Corta: solo lo esencial,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con comparaciones o contraejemplos, Explicaciones centradas en atributos o características concretas, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",9,2026-04-04 19:32:09.181,"[""Estudiante""]","4 Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.","Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con comparaciones o contraejemplos"", ""Explicaciones centradas en atributos o características concretas"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Eficiencia: comprender la respuesta de forma rápida"", ""Satisfacción: que la explicación resulte clara y útil para ti"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema"", ""Escrutinio: evaluar críticamente si la decisión del sistema es adecuada"", ""razonable o justa""]",,/Users/haojie/Desktop/TFM/Imagenes/original/00a1cc761cb8f01a.jpg,Naturaleza / animales,Aguila,,"A bird of prey, with dark brown and white plumage, soars gracefully through a clear blue sky, its wings fully extended and tail feathers fanned out as it glides forward.","The base image shows: A bird of prey, with dark brown and white plumage, soars gracefully through a clear blue sky, its wings fully extended and tail feathers fanned out as it glides forward.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.8737737280622002
C0262,C0086,U008,9,img_09,Opción F (Ninguna),1,1,1,1.0,18–24,Grado,Estudiante,3,2,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",9,2026-04-04 19:24:25.918,"[""Estudiante""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con ejemplos similares"", ""Explicaciones con comparaciones o contraejemplos""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Eficiencia: comprender la respuesta de forma rápida"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti""]",,/Users/haojie/Desktop/TFM/Imagenes/original/00a1cc761cb8f01a.jpg,Naturaleza / animales,Aguila,,"A bird of prey, with dark brown and white plumage, soars gracefully through a clear blue sky, its wings fully extended and tail feathers fanned out as it glides forward.","The base image shows: A bird of prey, with dark brown and white plumage, soars gracefully through a clear blue sky, its wings fully extended and tail feathers fanned out as it glides forward.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.8264386120395886
C0262,C0174,U016,9,img_09,Opción E,1,1,2,1.3333333333333333,18–24,Bachillerato/FP,Estudiante,3,3,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Confianza: sentir mayor seguridad en la respuesta del sistema, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema",9,2026-04-04 23:48:33.891,"[""Estudiante""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Confianza: sentir mayor seguridad en la respuesta del sistema"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema""]",,/Users/haojie/Desktop/TFM/Imagenes/original/00a1cc761cb8f01a.jpg,Naturaleza / animales,Aguila,,"A bird of prey, with dark brown and white plumage, soars gracefully through a clear blue sky, its wings fully extended and tail feathers fanned out as it glides forward.","The base image shows: A bird of prey, with dark brown and white plumage, soars gracefully through a clear blue sky, its wings fully extended and tail feathers fanned out as it glides forward.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.8180921884708128
C0262,C0053,U005,9,img_09,Opción E,4,3,4,3.6666666666666665,18–24,Master,Estudiante,4,3,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Confianza: sentir mayor seguridad en la respuesta del sistema",9,2026-03-27 10:36:15.410,"[""Estudiante""]","4 Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.","Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones con comparaciones o contraejemplos"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Eficiencia: comprender la respuesta de forma rápida"", ""Confianza: sentir mayor seguridad en la respuesta del sistema""]",,/Users/haojie/Desktop/TFM/Imagenes/original/00a1cc761cb8f01a.jpg,Naturaleza / animales,Aguila,,"A bird of prey, with dark brown and white plumage, soars gracefully through a clear blue sky, its wings fully extended and tail feathers fanned out as it glides forward.","The base image shows: A bird of prey, with dark brown and white plumage, soars gracefully through a clear blue sky, its wings fully extended and tail feathers fanned out as it glides forward.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.7929593140316027
C0262,C0031,U003,9,img_09,Opción F (Ninguna),1,1,1,1.0,18–24,Grado,"Estudiante, Desarrolladora",5,2,Corta: solo lo esencial,Técnico: explicación más especializada y precisa,Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema",9,2026-03-26 18:02:08.412,"[""Estudiante"", ""Desarrolladora""]","5 Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.","Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con ejemplos similares"", ""Explicaciones con comparaciones o contraejemplos"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Satisfacción: que la explicación resulte clara y útil para ti"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema"", ""Educación: aprender más sobre la imagen"", ""el problema o el funcionamiento del sistema""]",,/Users/haojie/Desktop/TFM/Imagenes/original/00a1cc761cb8f01a.jpg,Naturaleza / animales,Aguila,,"A bird of prey, with dark brown and white plumage, soars gracefully through a clear blue sky, its wings fully extended and tail feathers fanned out as it glides forward.","The base image shows: A bird of prey, with dark brown and white plumage, soars gracefully through a clear blue sky, its wings fully extended and tail feathers fanned out as it glides forward.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.7887545695362026
C0263,C0131,U012,10,img_10,Opción E,3,3,3,3.0,18–24,Bachillerato/FP,Estudiante,4,3,Corta: solo lo esencial,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con comparaciones o contraejemplos, Explicaciones centradas en atributos o características concretas, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",10,2026-04-04 19:32:09.181,"[""Estudiante""]","4 Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.","Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con comparaciones o contraejemplos"", ""Explicaciones centradas en atributos o características concretas"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Eficiencia: comprender la respuesta de forma rápida"", ""Satisfacción: que la explicación resulte clara y útil para ti"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema"", ""Escrutinio: evaluar críticamente si la decisión del sistema es adecuada"", ""razonable o justa""]",,/Users/haojie/Desktop/TFM/Imagenes/original/0075679b808245e7.jpg,Naturaleza / animales,Elefante,,"A young elephant stands amidst tall grass, its large ears spread wide, and its trunk hanging down, showcasing its textured gray skin and small tusks in a natural, grassy environment.","The base image shows: A young elephant stands amidst tall grass, its large ears spread wide, and its trunk hanging down, showcasing its textured gray skin and small tusks in a natural, grassy environment.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.8737737280622002
C0263,C0087,U008,10,img_10,Opción E,4,3,3,3.3333333333333335,18–24,Grado,Estudiante,3,2,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",10,2026-04-04 19:24:25.918,"[""Estudiante""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con ejemplos similares"", ""Explicaciones con comparaciones o contraejemplos""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Eficiencia: comprender la respuesta de forma rápida"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti""]",,/Users/haojie/Desktop/TFM/Imagenes/original/0075679b808245e7.jpg,Naturaleza / animales,Elefante,,"A young elephant stands amidst tall grass, its large ears spread wide, and its trunk hanging down, showcasing its textured gray skin and small tusks in a natural, grassy environment.","The base image shows: A young elephant stands amidst tall grass, its large ears spread wide, and its trunk hanging down, showcasing its textured gray skin and small tusks in a natural, grassy environment.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.8264386120395886
C0263,C0175,U016,10,img_10,Opción E,3,3,3,3.0,18–24,Bachillerato/FP,Estudiante,3,3,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Confianza: sentir mayor seguridad en la respuesta del sistema, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema",10,2026-04-04 23:48:33.891,"[""Estudiante""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones basadas en reglas o razonamientos paso a paso"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Confianza: sentir mayor seguridad en la respuesta del sistema"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema""]",,/Users/haojie/Desktop/TFM/Imagenes/original/0075679b808245e7.jpg,Naturaleza / animales,Elefante,,"A young elephant stands amidst tall grass, its large ears spread wide, and its trunk hanging down, showcasing its textured gray skin and small tusks in a natural, grassy environment.","The base image shows: A young elephant stands amidst tall grass, its large ears spread wide, and its trunk hanging down, showcasing its textured gray skin and small tusks in a natural, grassy environment.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.8180921884708128
C0263,C0054,U005,10,img_10,Opción E,4,4,4,4.0,18–24,Master,Estudiante,4,3,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Confianza: sentir mayor seguridad en la respuesta del sistema",10,2026-03-27 10:36:15.410,"[""Estudiante""]","4 Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.","Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con ejemplos similares"", ""Explicaciones con comparaciones o contraejemplos"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Eficiencia: comprender la respuesta de forma rápida"", ""Confianza: sentir mayor seguridad en la respuesta del sistema""]",,/Users/haojie/Desktop/TFM/Imagenes/original/0075679b808245e7.jpg,Naturaleza / animales,Elefante,,"A young elephant stands amidst tall grass, its large ears spread wide, and its trunk hanging down, showcasing its textured gray skin and small tusks in a natural, grassy environment.","The base image shows: A young elephant stands amidst tall grass, its large ears spread wide, and its trunk hanging down, showcasing its textured gray skin and small tusks in a natural, grassy environment.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.7929593140316027
C0263,C0032,U003,10,img_10,Opción C,3,3,3,3.0,18–24,Grado,"Estudiante, Desarrolladora",5,2,Corta: solo lo esencial,Técnico: explicación más especializada y precisa,Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema",10,2026-03-26 18:02:08.412,"[""Estudiante"", ""Desarrolladora""]","5 Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.","Experto: trabajo/investigo en IA; implemento, entreno y evalúo modelos con regularidad.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con ejemplos similares"", ""Explicaciones con comparaciones o contraejemplos"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Satisfacción: que la explicación resulte clara y útil para ti"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema"", ""Educación: aprender más sobre la imagen"", ""el problema o el funcionamiento del sistema""]",,/Users/haojie/Desktop/TFM/Imagenes/original/0075679b808245e7.jpg,Naturaleza / animales,Elefante,,"A young elephant stands amidst tall grass, its large ears spread wide, and its trunk hanging down, showcasing its textured gray skin and small tusks in a natural, grassy environment.","The base image shows: A young elephant stands amidst tall grass, its large ears spread wide, and its trunk hanging down, showcasing its textured gray skin and small tusks in a natural, grassy environment.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.7887545695362026
C0264,C0132,U012,11,img_11,Opción B,4,3,3,3.3333333333333335,18–24,Bachillerato/FP,Estudiante,4,3,Corta: solo lo esencial,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con comparaciones o contraejemplos, Explicaciones centradas en atributos o características concretas, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa",11,2026-04-04 19:32:09.181,"[""Estudiante""]","4 Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.","Nivel técnico: he estudiado IA/ML o he hecho proyectos; entiendo métricas, redes neuronales, overfitting, etc.",3 Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,Intermedio: suelo identificar bastantes y entiendo rasgos/hábitats generales.,"[""Explicaciones con comparaciones o contraejemplos"", ""Explicaciones centradas en atributos o características concretas"", ""Explicaciones visuales (zonas destacadas en la imagen)""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Eficiencia: comprender la respuesta de forma rápida"", ""Satisfacción: que la explicación resulte clara y útil para ti"", ""Detección de errores(Debugging): detectar fallos"", ""errores o comportamientos inesperados del sistema"", ""Escrutinio: evaluar críticamente si la decisión del sistema es adecuada"", ""razonable o justa""]",,/Users/haojie/Desktop/TFM/Imagenes/original/001ef0f9885fa3d4.jpg,Naturaleza / animales,Tortuga,,"A turtle with a patterned shell rests on a weathered tree stump protruding from calm, murky water, surrounded by scattered green algae.","The base image shows: A turtle with a patterned shell rests on a weathered tree stump protruding from calm, murky water, surrounded by scattered green algae.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.8737737280622002
C0264,C0088,U008,11,img_11,Opción B,2,1,2,1.6666666666666667,18–24,Grado,Estudiante,3,2,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti",11,2026-04-04 19:24:25.918,"[""Estudiante""]","3 Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","Nivel usuario: la he usado alguna vez y entiendo conceptos básicos (modelo, datos, entrenamiento) sin detalle técnico.","2 Básico: reconozco animales comunes (león, elefante…), poco más.","Básico: reconozco animales comunes (león, elefante…), poco más.","[""Explicaciones con ejemplos similares"", ""Explicaciones con comparaciones o contraejemplos""]","[""Transparencia: entender por qué el sistema tomó esa decisión"", ""Eficiencia: comprender la respuesta de forma rápida"", ""Efectividad: recibir una explicación útil para realizar mejor la tarea"", ""Satisfacción: que la explicación resulte clara y útil para ti""]",,/Users/haojie/Desktop/TFM/Imagenes/original/001ef0f9885fa3d4.jpg,Naturaleza / animales,Tortuga,,"A turtle with a patterned shell rests on a weathered tree stump protruding from calm, murky water, surrounded by scattered green algae.","The base image shows: A turtle with a patterned shell rests on a weathered tree stump protruding from calm, murky water, surrounded by scattered green algae.. Original image used as the reference for comparing the XAI explanations.",Anchor,Grad-CAM,Integrated Gradients,LIME,Saliency,,0.8264386120395886
