query_case_id,query_user_id,query_image_id,rank,case_id,user_id,image_id,similarity,sim_text,sim_profile,sim_image,selected_option,preferred_response_length,preferred_technical_level,preferred_format,perceived_error_impact,preferred_explanation_types_raw,main_goals_raw
C0269,U025,5,10,C0129,U012,8,0.5194219007328156,0.28364748514682864,0.935038349607107,0.1597378341562064,Opción B,Corta: solo lo esencial,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con comparaciones o contraejemplos, Explicaciones centradas en atributos o características concretas, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0269,U025,5,11,C0294,U027,8,0.5194219007328156,0.28364748514682864,0.935038349607107,0.1597378341562064,Opción B,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema"
C0280,U026,5,1,C0008,U001,8,0.5454065608899727,0.28364748514682864,0.9999999999999998,0.1597378341562064,Opción B,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Confianza: sentir mayor seguridad en la respuesta del sistema, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0280,U026,5,2,C0294,U027,8,0.5454065608899727,0.28364748514682864,0.9999999999999998,0.1597378341562064,Opción B,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema"
C0280,U026,5,3,C0162,U015,8,0.5429619608536433,0.28364748514682864,0.9938884999091763,0.1597378341562064,Opción C,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0280,U026,5,4,C0003,U001,3,0.5396193656076956,0.2154623876969912,0.9999999999999998,0.2671720526444961,Opción E,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Confianza: sentir mayor seguridad en la respuesta del sistema, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0280,U026,5,5,C0289,U027,3,0.5396193656076956,0.2154623876969912,0.9999999999999998,0.2671720526444961,Opción B,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema"
C0280,U026,5,6,C0041,U004,8,0.5374183007554316,0.28364748514682864,0.9800293496636469,0.1597378341562064,Opción B,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,Medio: el error podría causar cierta confusión o problema,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti"
C0280,U026,5,7,C0157,U015,3,0.5371747655713662,0.2154623876969912,0.9938884999091763,0.2671720526444961,Opción A,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0280,U026,5,8,C0151,U014,8,0.5367446582697473,0.28364748514682864,0.978345243449436,0.1597378341562064,Opción C,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con comparaciones o contraejemplos, Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0280,U026,5,9,C0261,U024,8,0.5367446582697473,0.28364748514682864,0.978345243449436,0.1597378341562064,Opción F (Ninguna),Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema"
C0280,U026,5,10,C0107,U010,8,0.5342666584294213,0.28364748514682864,0.9721502438486215,0.1597378341562064,Opción C,Corta: solo lo esencial,Simple: lenguaje claro y sin tecnicismos,Me da igual,Medio: el error podría causar cierta confusión o problema,No tengo preferencia / me da igual,"Eficiencia: comprender la respuesta de forma rápida, Confianza: sentir mayor seguridad en la respuesta del sistema"
C0280,U026,5,11,C0184,U017,8,0.5323045564717055,0.28364748514682864,0.9672449889543315,0.1597378341562064,Opción B,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,Alto: el error podría tener consecuencias importantes,"Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema"
C0291,U027,5,1,C0008,U001,8,0.5454065608899727,0.28364748514682864,0.9999999999999998,0.1597378341562064,Opción B,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Confianza: sentir mayor seguridad en la respuesta del sistema, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0291,U027,5,2,C0283,U026,8,0.5454065608899727,0.28364748514682864,0.9999999999999998,0.1597378341562064,Opción C,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,Alto: el error podría tener consecuencias importantes,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0291,U027,5,3,C0162,U015,8,0.5429619608536433,0.28364748514682864,0.9938884999091763,0.1597378341562064,Opción C,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0291,U027,5,4,C0003,U001,3,0.5396193656076956,0.2154623876969912,0.9999999999999998,0.2671720526444961,Opción E,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Confianza: sentir mayor seguridad en la respuesta del sistema, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0291,U027,5,5,C0278,U026,3,0.5396193656076956,0.2154623876969912,0.9999999999999998,0.2671720526444961,Opción E,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,Alto: el error podría tener consecuencias importantes,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0291,U027,5,6,C0041,U004,8,0.5374183007554316,0.28364748514682864,0.9800293496636469,0.1597378341562064,Opción B,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,Medio: el error podría causar cierta confusión o problema,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti"
C0291,U027,5,7,C0157,U015,3,0.5371747655713662,0.2154623876969912,0.9938884999091763,0.2671720526444961,Opción A,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0291,U027,5,8,C0151,U014,8,0.5367446582697473,0.28364748514682864,0.978345243449436,0.1597378341562064,Opción C,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con comparaciones o contraejemplos, Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0291,U027,5,9,C0261,U024,8,0.5367446582697473,0.28364748514682864,0.978345243449436,0.1597378341562064,Opción F (Ninguna),Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema"
C0291,U027,5,10,C0107,U010,8,0.5342666584294213,0.28364748514682864,0.9721502438486215,0.1597378341562064,Opción C,Corta: solo lo esencial,Simple: lenguaje claro y sin tecnicismos,Me da igual,Medio: el error podría causar cierta confusión o problema,No tengo preferencia / me da igual,"Eficiencia: comprender la respuesta de forma rápida, Confianza: sentir mayor seguridad en la respuesta del sistema"
C0291,U027,5,11,C0184,U017,8,0.5323045564717055,0.28364748514682864,0.9672449889543315,0.1597378341562064,Opción B,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,Alto: el error podría tener consecuencias importantes,"Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema"
C0006,U001,6,1,C0283,U026,8,0.5315722524023953,0.28290048895333664,0.9999999999999998,0.0920602841053035,Opción C,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,Alto: el error podría tener consecuencias importantes,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0006,U001,6,2,C0294,U027,8,0.5315722524023953,0.28290048895333664,0.9999999999999998,0.0920602841053035,Opción B,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema"
C0006,U001,6,3,C0162,U015,8,0.5291276523660658,0.28290048895333664,0.9938884999091763,0.0920602841053035,Opción C,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0006,U001,6,4,C0041,U004,8,0.5235839922678541,0.28290048895333664,0.9800293496636469,0.0920602841053035,Opción B,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,Medio: el error podría causar cierta confusión o problema,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti"
C0006,U001,6,5,C0261,U024,8,0.5229103497821698,0.28290048895333664,0.978345243449436,0.0920602841053035,Opción F (Ninguna),Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema"
C0006,U001,6,6,C0151,U014,8,0.5229103497821698,0.28290048895333664,0.978345243449436,0.0920602841053035,Opción C,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con comparaciones o contraejemplos, Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0006,U001,6,7,C0107,U010,8,0.5204323499418441,0.28290048895333664,0.9721502438486215,0.0920602841053035,Opción C,Corta: solo lo esencial,Simple: lenguaje claro y sin tecnicismos,Me da igual,Medio: el error podría causar cierta confusión o problema,No tengo preferencia / me da igual,"Eficiencia: comprender la respuesta de forma rápida, Confianza: sentir mayor seguridad en la respuesta del sistema"
C0006,U001,6,8,C0184,U017,8,0.518470247984128,0.28290048895333664,0.9672449889543315,0.0920602841053035,Opción B,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,Alto: el error podría tener consecuencias importantes,"Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema"
C0006,U001,6,9,C0280,U026,5,0.5177556631771126,0.2519638840255305,0.9999999999999998,0.0848505478345023,Opción F (Ninguna),Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,Alto: el error podría tener consecuencias importantes,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0006,U001,6,10,C0291,U027,5,0.5177556631771126,0.2519638840255305,0.9999999999999998,0.0848505478345023,Opción F (Ninguna),Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema"
C0006,U001,6,11,C0085,U008,8,0.5169665282458497,0.28290048895333664,0.9634856896086357,0.0920602841053035,Opción F (Ninguna),Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti"
C0017,U002,6,1,C0162,U015,8,0.5194689523000471,0.28290048895333664,0.9697417497441292,0.0920602841053035,Opción C,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0017,U002,6,2,C0228,U021,8,0.5191344414571218,0.28290048895333664,0.9689054726368161,0.0920602841053035,Opción B,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones centradas en atributos o características concretas, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema"
C0017,U002,6,3,C0041,U004,8,0.5191344414571218,0.28290048895333664,0.9689054726368161,0.0920602841053035,Opción B,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,Medio: el error podría causar cierta confusión o problema,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti"
C0017,U002,6,4,C0118,U011,8,0.5183678523711337,0.28290048895333664,0.9669889999218457,0.0920602841053035,Opción B,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea, Persuasión: convencerte de que la decisión del sistema está justificada, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0017,U002,6,5,C0030,U003,8,0.5183678523711337,0.28290048895333664,0.9669889999218457,0.0920602841053035,Opción C,Corta: solo lo esencial,Técnico: explicación más especializada y precisa,Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema"
C0017,U002,6,6,C0151,U014,8,0.513204439906758,0.28290048895333664,0.9540804687609066,0.0920602841053035,Opción C,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con comparaciones o contraejemplos, Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Educación: aprender más sobre la imagen, el problema o el funcionamiento del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0017,U002,6,7,C0261,U024,8,0.513204439906758,0.28290048895333664,0.9540804687609066,0.0920602841053035,Opción F (Ninguna),Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones visuales (zonas destacadas en la imagen)","Eficiencia: comprender la respuesta de forma rápida, Satisfacción: que la explicación resulte clara y útil para ti, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema"
C0017,U002,6,8,C0283,U026,8,0.513204439906758,0.28290048895333664,0.9540804687609066,0.0920602841053035,Opción C,Larga: explicación completa y detallada,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Principalmente visual,Alto: el error podría tener consecuencias importantes,"Explicaciones con ejemplos similares, Explicaciones basadas en reglas o razonamientos paso a paso","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0017,U002,6,9,C0294,U027,8,0.513204439906758,0.28290048895333664,0.9540804687609066,0.0920602841053035,Opción B,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Alto: el error podría tener consecuencias importantes,"Explicaciones centradas en atributos o características concretas, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Confianza: sentir mayor seguridad en la respuesta del sistema"
C0017,U002,6,10,C0008,U001,8,0.513204439906758,0.28290048895333664,0.9540804687609066,0.0920602841053035,Opción B,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Confianza: sentir mayor seguridad en la respuesta del sistema, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
C0017,U002,6,11,C0085,U008,8,0.513166663257441,0.28290048895333664,0.953986027137614,0.0920602841053035,Opción F (Ninguna),Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto breve + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea, Satisfacción: que la explicación resulte clara y útil para ti"
C0028,U003,6,1,C0118,U011,8,0.5221056585556814,0.28290048895333664,0.9763335153832149,0.0920602841053035,Opción B,Media: explicación breve con algo de detalle,"Intermedio: algunos términos técnicos, pero fáciles de seguir",Texto detallado + imagen,Medio: el error podría causar cierta confusión o problema,"Explicaciones con ejemplos similares, Explicaciones con comparaciones o contraejemplos, Explicaciones basadas en reglas o razonamientos paso a paso, Explicaciones visuales (zonas destacadas en la imagen)","Transparencia: entender por qué el sistema tomó esa decisión, Eficiencia: comprender la respuesta de forma rápida, Efectividad: recibir una explicación útil para realizar mejor la tarea, Persuasión: convencerte de que la decisión del sistema está justificada, Detección de errores(Debugging): detectar fallos, errores o comportamientos inesperados del sistema, Escrutinio: evaluar críticamente si la decisión del sistema es adecuada, razonable o justa"
